seller_id,total_orders,total_items,unique_products,avg_delay_days,max_delay_days,pct_late_deliveries,avg_review_score,rejection_rate,negative_review_count,avg_price,price_volatility,avg_freight,seller_state
8b321bb669392f5163d04c59e235e066,943,1018,104,-10.011940298507463,66.0,8.656716417910447,3.995069033530572,24.95069033530572,253,17.225628683693518,10.31418310409796,13.906051080550098,SP
a35124e2d763d7ca3fbe3b97d143200f,4,7,2,-12.571428571428571,-10.0,0.0,4.428571428571429,0.0,0,58.785714285714285,4.988379353199651,11.27,SP
2a84855fd20af891be03bc5924d2b453,164,169,55,-12.484276729559747,58.0,2.5157232704402515,4.233532934131737,20.35928143712575,34,94.19526627218934,75.17066282059119,20.553313609467452,MG
6c7d50c24b3ccd2fd83b44d8bb34e073,114,128,12,-11.912698412698411,10.0,1.5873015873015872,4.385826771653544,11.811023622047244,15,67.96359375,34.983472559733094,21.647265625,SP
dbc22125167c298ef99da25668e1011f,406,430,101,-13.9066985645933,22.0,2.392344497607656,4.226107226107226,20.512820512820515,88,78.80390697674419,26.781710065340494,18.67995348837209,MG
ef506c96320abeedfb894c34db06f478,324,341,116,-11.18018018018018,88.0,8.108108108108109,3.902077151335312,30.56379821958457,103,28.7724926686217,9.499046048269898,15.301466275659823,SP
54965bbe3e4f07ae045b90b0b8541f52,78,86,53,-2.3950617283950617,60.0,32.098765432098766,2.938271604938272,53.08641975308642,43,127.45697674418604,77.41109593773884,25.622558139534885,PR
3b872fd4747f01cc56206f2934198618,25,27,13,-9.074074074074074,17.0,14.814814814814817,3.888888888888889,33.333333333333336,9,100.99037037037036,28.273709653136383,41.34703703703704,SP
6a8b085f816a1f75f92dbac6eb545f8f,127,136,71,-10.134328358208956,153.0,7.462686567164179,4.117647058823529,22.058823529411764,30,44.70933823529412,34.51888378956281,16.10235294117647,SP
7ad32824caee82087b3e2e5f33b1bf32,151,184,75,-10.555555555555555,29.0,11.666666666666666,3.767955801104972,35.91160220994475,65,122.31032608695652,90.04412914419079,19.2675,SP
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,15,16,5,-11.1875,8.0,12.5,3.5,50.0,8,97.99375,76.08990707270796,34.919375,PR
11bfa66332777660bd0640ee84d47006,76,103,40,-8.864077669902912,41.0,15.533980582524272,3.7766990291262137,30.097087378640776,31,40.26077669902913,57.84872360666427,16.609320388349513,SP
c31eff8334d6b3047ed34bebd4d62c36,122,123,5,-10.1900826446281,9.0,11.570247933884298,3.8524590163934422,30.327868852459016,37,107.2479674796748,25.982785283354456,19.46788617886179,SP
229c3efbfb0ea2058de4ccdfbc3d784a,121,148,24,-12.344827586206897,16.0,2.0689655172413794,3.643835616438356,32.19178082191781,47,106.37837837837836,75.13863879209767,15.96331081081081,MG
b17b679f4f5ce2e03ce6968c62648246,55,57,36,-11.352941176470589,17.0,15.68627450980392,3.6140350877192975,38.59649122807018,22,71.66228070175438,46.74631983290021,18.87842105263158,SP
fa1c13f2614d7b5c4749cbc52fecda94,585,586,289,-10.309153713298793,60.0,9.153713298791018,4.34020618556701,14.604810996563574,85,331.12974402730373,313.6614759674644,17.137713310580203,SP
daeb5653dd96c1b11860f72209795012,40,43,27,-10.609756097560975,20.0,9.75609756097561,4.069767441860465,18.6046511627907,8,54.66744186046512,96.62885234341176,15.403953488372093,MG
59b22a78efb79a4797979612b885db36,125,133,67,-10.300751879699249,29.0,11.278195488721805,3.9696969696969697,25.75757575757576,34,204.3947368421053,185.79235367530745,36.82383458646616,MG
9dda5bbacd45e18d6485fee649205d09,19,22,18,-8.954545454545455,16.0,4.545454545454546,4.227272727272728,22.727272727272727,5,86.93636363636364,35.86253577009679,23.033181818181816,MG
01fdefa7697d26ad920e9e0346d4bd1b,129,131,21,-13.73076923076923,14.0,5.384615384615385,4.346153846153846,16.153846153846153,21,113.90404580152672,86.05404592266086,21.13465648854962,PR
0adac9fbd9a2b63cccaac4f8756c1ca8,110,143,66,-11.274074074074074,43.0,4.444444444444445,3.887323943661972,33.098591549295776,47,111.67727272727272,176.5135730574154,17.56027972027972,SP
3785b653b1b82de85ab47dd139938091,21,25,7,-19.52,-8.0,0.0,4.76,4.0,1,64.476,12.332790979066068,19.9708,PR
a3a38f4affed601eb87a97788c949667,254,263,115,-14.66153846153846,55.0,4.230769230769231,4.388461538461539,15.384615384615383,40,100.88714828897338,56.18964131808483,19.93136882129277,SC
9616352088dcf83a7c06637f4ebf1c80,92,99,5,-15.428571428571429,-1.0,0.0,4.242424242424242,17.171717171717173,17,58.21111111111111,5.7250771118394495,18.226565656565658,PR
48162d548f5b1b11b9d29d1e01f75a61,68,91,43,-12.853932584269662,14.0,1.1235955056179776,3.758241758241758,29.67032967032967,27,225.38615384615383,182.86521059554724,22.87945054945055,SP
3cfa1358a6caa965278721344c8d76f2,5,5,4,-16.0,-14.0,0.0,4.8,0.0,0,628.056,531.7988123153342,16.25,SP
8b9d6eec4a7eb7d0f9d579ce0b38324d,49,53,7,-10.76923076923077,13.0,13.461538461538462,4.056603773584905,20.75471698113208,11,79.85924528301886,14.658958648219787,31.78188679245283,RJ
b92e3c8f9738272ff7c59e111e108d7c,62,71,36,-43.38028169014085,14.0,2.816901408450704,4.070422535211268,19.718309859154928,14,117.61957746478872,58.58427201017156,34.29521126760564,MG
54219883e72aad869adfb2a54b7bfa0f,5,5,3,-8.6,-5.0,0.0,3.2,40.0,2,1350.0,0.0,165.91,SP
af7cdac9d9897cddead9c6b08976c642,6,6,5,-7.666666666666667,15.0,16.666666666666668,3.6666666666666665,33.333333333333336,2,90.59,32.88257897428363,25.078333333333333,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,108,118,55,-11.813559322033898,16.0,4.237288135593221,4.203389830508475,20.338983050847457,24,60.90550847457627,37.84938425127656,13.401779661016947,SP
6bd503a8230299c9316fb0f726933927,4,5,5,-6.6,1.0,20.0,4.6,0.0,0,64.858,22.514158212111774,25.92,GO
6cf476a4ca74498db55cbccdaa9dcfb6,6,7,5,-2.833333333333333,8.0,33.333333333333336,2.7142857142857144,57.142857142857146,4,134.2757142857143,194.13115350686184,26.51,SP
b56906f7fd1696e043f1bcce164c487b,40,42,20,-14.595238095238097,31.0,4.761904761904762,3.952380952380953,28.571428571428573,12,51.15452380952381,16.712882602641088,20.165,SP
b37c4c02bda3161a7546a4e6d222d5b2,4,15,3,-6.266666666666667,0.0,0.0,1.4,93.33333333333331,14,1605.0,399.1821997176585,27.506666666666668,SP
b64d51f0435e884e8de603b1655155ae,17,23,15,-9.652173913043478,6.0,17.391304347826086,4.130434782608695,26.08695652173913,6,18.09478260869565,14.22009169819725,15.537391304347826,SP
5160d23075764e18e07c1f4a87fad743,34,39,29,-9.447368421052632,0.0,0.0,4.461538461538462,12.82051282051282,5,62.282051282051285,20.10361150842085,12.472307692307693,SP
53336f97ddbe53e2a617d07b17447b95,1,1,1,-11.0,-11.0,0.0,5.0,0.0,0,599.5,0.0,75.33,SP
485452467ff670447e84a8370c3fc898,3,3,3,-15.333333333333334,-12.0,0.0,4.666666666666667,0.0,0,58.56666666666667,45.56680078010013,46.58,SC
d94a40fd42351c259927028d163af842,101,110,17,-14.18348623853211,5.0,2.7522935779816518,4.102803738317757,26.16822429906542,28,125.67090909090908,18.359265567922225,30.88309090909091,MG
612170e34b97004b3ba37eae81836b4c,107,110,48,-18.40909090909091,1.0,0.9090909090909092,4.427272727272728,14.545454545454543,16,209.682,226.56498361316343,20.97327272727273,RS
38e679b9e0064cd94c6f035707344dae,28,30,12,-16.857142857142858,14.0,3.571428571428572,3.931034482758621,24.13793103448276,7,123.15033333333334,69.46612136233342,24.119666666666667,PR
d03698c2efd04a549382afa6623e27fb,18,21,14,-15.523809523809524,5.0,4.761904761904762,4.523809523809524,4.761904761904762,1,422.1652380952381,363.340450522909,37.10238095238096,BA
02dcd3e8e25bee036e32512bcf175493,14,19,7,-5.0,29.0,41.1764705882353,3.3157894736842106,42.10526315789474,8,86.41578947368421,16.772870394972642,18.144736842105264,MG
0ebd97a106433a45a4aebe57c1799778,31,32,10,-17.125,-6.0,0.0,4.5,9.375,3,95.2125,28.05344841088053,19.215,MG
f0837c8d71434931d9e38e7b79234797,22,24,8,-20.45833333333333,9.0,4.166666666666667,4.625,12.5,3,191.5375,371.2359659915135,26.827916666666667,RS
b8bc237ba3788b23da09c0f1f3a3288c,45,47,1,-14.340425531914894,2.0,2.127659574468085,4.3478260869565215,13.043478260869565,6,291.1853191489362,25.187630146481222,41.17978723404255,SC
adcf50477d6a1f5d91bb9d54c4903cb5,19,38,15,-12.32258064516129,8.0,16.129032258064516,3.131578947368421,50.0,19,37.50368421052632,40.6610400168138,21.01736842105263,MG
cbd996ad3c1b7dc71fd0e5f5df9087e2,165,196,13,-11.25925925925926,66.0,7.936507936507937,4.081081081081081,22.7027027027027,42,42.9134693877551,19.108292258331915,14.662857142857144,SP
34f563c82a85b99ae9e6d60db5fc2e28,8,8,4,-12.625,-4.0,0.0,4.625,0.0,0,291.5375,274.04883786601664,30.775,RS
4c498c7345e89aebad651544829beca0,48,48,20,-9.191489361702128,8.0,10.638297872340424,4.291666666666667,18.75,9,100.41166666666666,74.04285117368913,11.875,SP
6524b847b982cd56bb5d4b02b776ee42,1,2,1,16.0,16.0,100.0,4.0,0.0,0,389.9,0.0,27.57,SP
6c99c983ce3b6ba0ab813e6790e81691,9,9,5,-15.77777777777778,-6.0,0.0,3.7777777777777777,22.22222222222222,2,60.75,29.93540337125925,22.862222222222226,MG
50c9975695009e5e6473912e83a6d1da,50,68,36,-8.735294117647058,14.0,10.294117647058824,3.985074626865672,26.86567164179105,18,58.3,47.68515132319932,42.93455882352941,MG
741f8c587cb4248ebc5b779a0e8e0e51,5,5,5,-7.8,7.0,20.0,4.0,20.0,1,17.99,11.247221879201993,13.538,SP
762ed976527cddf02787edba70fffa2a,3,4,3,-22.0,-16.0,0.0,2.25,75.0,3,44.95,5.8312377188152205,15.08,PR
04308b1ee57b6625f47df1d56f00eedf,94,94,20,-11.576086956521738,40.0,7.608695652173913,3.882978723404255,27.659574468085108,26,639.6872340425532,299.6027431554086,32.49351063829787,SC
d97df38225e5abadaff1e72cb72b823c,29,29,19,-9.321428571428571,24.0,14.285714285714286,3.925925925925926,29.62962962962963,8,63.6551724137931,72.06954769133422,17.824827586206897,SP
78c99c6dff4eeae5be99bf635ed21e3f,31,39,15,-10.333333333333334,33.0,7.6923076923076925,4.333333333333333,15.384615384615383,6,52.07384615384616,25.662350839455208,17.048461538461538,SP
91f848e9f4be368f4318775aac733370,63,74,10,-11.394366197183098,7.0,1.408450704225352,4.277777777777778,19.444444444444443,14,80.64310810810811,20.064556627872047,16.85689189189189,SP
788e857f317e53de488d393e65a80f45,11,11,4,-13.818181818181818,-4.0,0.0,4.909090909090909,0.0,0,110.0,0.0,16.813636363636363,SP
2cb6eb1b7185064167657fa09f541105,6,8,6,-13.25,-1.0,0.0,4.25,25.0,2,176.9625,110.50552587993054,23.375,MG
6562efe88ce0826a4ca4f189f03b4b84,9,23,7,-11.5,4.0,9.090909090909092,4.043478260869565,21.73913043478261,5,54.595652173913045,8.476892562129205,13.86304347826087,PR
57fe6232e67823593374a2281d7a8af8,8,8,7,-10.5,-4.0,0.0,4.75,0.0,0,22.335,5.061075549158075,13.17,SP
d9a84e1403de8da0c3aa531d6d108ba6,54,59,35,-9.948275862068966,18.0,5.172413793103448,4.559322033898305,10.169491525423728,6,24.15593220338983,15.206614613230796,12.40915254237288,SP
52f976b17ea7f2f087f56dcc419328f6,6,6,5,-16.666666666666668,-10.0,0.0,3.6666666666666665,50.0,3,1271.6666666666667,146.72786601960334,143.775,PR
901b460cdce0c64e471230d7f2f9f3a3,5,5,5,-19.0,-12.0,0.0,4.4,20.0,1,380.8,84.09042751704857,21.712,RS
eba88037e1dca898cd02881f67ced679,6,6,4,-10.166666666666666,12.0,16.666666666666668,4.333333333333333,16.666666666666668,1,139.68333333333334,45.566848329313565,15.578333333333331,SP
403aa86912527d730337ffcb0fb096ab,11,11,6,-12.0,-5.0,0.0,4.0,20.0,2,814.5354545454545,1123.1839888136194,18.60181818181818,MG
4978a02ea9c8be7a9b5480680f40334e,18,19,14,-9.947368421052632,-1.0,0.0,3.5789473684210527,31.57894736842105,6,124.03210526315787,145.6797489006831,17.90684210526316,SP
e7d5b006eb624f13074497221eb37807,28,63,8,-8.206349206349206,12.0,3.1746031746031744,3.111111111111111,57.142857142857146,36,55.22111111111112,43.38303976288545,11.76968253968254,SP
226b05fe067266c59c15dae208213d06,10,11,8,-13.727272727272728,-2.0,0.0,4.181818181818182,18.181818181818183,2,96.08181818181818,30.649039729877934,17.152727272727272,PR
6bbcb8924baf70b7fe2fe2097e8cd407,10,11,7,-18.63636363636364,-5.0,0.0,4.545454545454546,9.090909090909092,1,216.5909090909091,168.1298989147704,24.03,SC
66d5ae34537110d3affc56174dad2b2f,1,3,1,,,,1.0,100.0,3,11.27,0.0,12.79,SP
55f7a3319d80f7fdf078b8f03e6725fe,22,22,4,-6.5,4.0,4.545454545454546,3.772727272727273,31.818181818181817,7,136.99,50.52934083989505,18.485,SP
05a940b4ecae36cadfd8e93bd9c43257,10,10,9,-14.88888888888889,-2.0,0.0,3.9,20.0,2,95.2,90.21338900382555,19.694,GO
39d61be7a92eb77b7da367bd4845bc0e,7,14,6,-11.142857142857142,-4.0,0.0,4.214285714285714,21.428571428571427,3,50.042142857142856,2.0907531899052314,14.930714285714286,SP
508808d438fe2ff972ed13bb8f4a82e2,10,11,10,-8.8,-1.0,0.0,4.2727272727272725,9.090909090909092,1,26.80272727272727,17.83582074977717,11.149090909090908,SP
e7df4cd29ab5abab70fb0783ddb53987,23,24,21,-11.25,9.0,8.333333333333334,4.291666666666667,16.666666666666668,4,400.3625,523.899300656396,17.22375,SP
5e105f5c9f63f5f1fd75d6cb942e55b1,8,8,6,-6.875,0.0,0.0,4.5,12.5,1,183.9875,231.29727586253276,34.22875,SP
0249d282d911d23cb8b869ab49c99f53,11,11,4,-8.363636363636363,11.0,18.181818181818183,4.2727272727272725,27.272727272727277,3,35.72727272727273,25.56791312990135,12.625454545454543,SP
64b87978a11c1ea7501a89eabe8c2c1a,7,7,2,,,,2.0,85.71428571428571,6,69.99,0.0,14.557142857142855,SP
a4bd6e9adf39b63f43dc545d3ca1f53d,4,5,4,-15.8,-11.0,0.0,4.6,20.0,1,369.718,357.67591562754126,22.476,RJ
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,36,43,19,-9.952380952380953,28.0,9.523809523809524,3.86046511627907,25.58139534883721,11,97.64883720930231,29.94628820383511,17.60511627906977,RJ
edd066cd02126d7800f9b66e980e9931,6,6,6,-13.333333333333334,1.0,16.666666666666668,5.0,0.0,0,164.61666666666667,80.81357352986358,31.03833333333333,DF
be9a160a9011f627c3e121d076c1ec7b,7,7,7,-17.4,-6.0,0.0,3.571428571428572,42.85714285714285,3,419.1428571428572,184.1651691384924,35.502857142857145,SC
1a932caad4f9d804097d7f8e615baed1,20,30,4,-12.1,7.0,10.0,3.566666666666667,36.66666666666666,11,155.36666666666667,103.30311386078029,34.681666666666665,SP
2493dc3f20131696a0ecdb9948051a8d,4,4,3,-23.75,-14.0,0.0,4.75,0.0,0,126.095,45.02113614736972,17.6725,DF
921323538c9f1c4e816f2720eac02bea,15,17,10,-9.411764705882351,9.0,17.647058823529413,4.0,23.529411764705884,4,82.46117647058824,52.66537938750097,14.138823529411765,SP
fe49ee029e61e789a1f3a5525f57ba8d,17,17,11,-11.875,2.0,6.25,4.0588235294117645,29.41176470588235,5,148.68176470588236,85.13183102072442,13.226470588235294,SP
f9eedec3129e8cc6b6429c42d0808c5b,2,2,2,-9.0,-8.0,0.0,4.5,0.0,0,394.9,205.0609665440988,21.675,RJ
5bffbafbb22daf6d3bfc216a46db8708,21,23,8,-16.652173913043477,-6.0,0.0,4.695652173913044,8.695652173913043,2,227.81304347826088,305.4786086906724,19.76086956521739,RJ
a2fa0bdc798ee84cdb08281337cf4fb6,10,13,7,-6.818181818181818,-1.0,0.0,4.230769230769231,23.07692307692308,3,30.21153846153846,12.30879011530232,16.79,SC
5bf397d04035b5f45cc41e82ec106803,3,4,2,-21.25,-13.0,0.0,4.25,0.0,0,381.25,252.5,11.82,SP
5a6a02f419701fc8c605af71d4fc57a4,10,11,9,-9.454545454545457,1.0,9.090909090909092,4.818181818181818,0.0,0,54.59090909090909,45.97902683932,10.355454545454544,SP
f9f68daa2af419d38f745478bcb3da1a,2,2,1,-27.0,-27.0,0.0,3.0,50.0,1,11.2,0.0,14.48,SP
d1e2fe627180431ffda076abb303c56f,1,1,1,,,,1.0,100.0,1,289.0,0.0,9.05,RJ
6d2f2e3b539480db1e0842b3a4e32e6e,3,6,2,-8.833333333333334,-6.0,0.0,4.333333333333333,16.666666666666668,1,50.99333333333333,34.08741742442021,28.05,SP
8fb791022c1fc8909664f48ab7dc636d,5,5,4,-18.0,-9.0,0.0,4.2,20.0,1,1623.99,453.3541661879816,72.68,SP
4091f77d8c768fc3e81c20761471761d,8,8,6,-5.375,16.0,25.0,2.75,62.5,5,134.875,67.35924477859633,28.85875,SP
c6381d2d013342748761e906d45aff76,15,28,7,-14.535714285714286,-4.0,0.0,3.0,50.0,14,72.96357142857143,19.884074255411264,20.402857142857144,RS
217f005bb37ff3aeef5b2ae1788e75ba,3,4,1,-9.666666666666666,-9.0,0.0,3.75,25.0,1,24.99,0.0,14.8375,SP
45213867cefbf2cd4c6177e10216a951,14,14,9,-13.285714285714286,5.0,7.142857142857143,3.857142857142857,21.428571428571427,3,353.9585714285714,115.23249727646898,30.981428571428573,SP
f5b44895715ddfe3087dc414f30268f3,19,19,17,-9.736842105263158,0.0,0.0,4.0,21.05263157894737,4,19.93684210526316,2.8061857320165213,14.507368421052632,SP
3c3017960b2dbd72711a61f0400aab8f,10,10,4,-21.33333333333333,-15.0,0.0,4.0,30.0,3,96.88,25.74407375170708,25.409,SC
461ff5303b6c9c1a4a07f40c5aece516,3,3,2,-16.0,-11.0,0.0,3.6666666666666665,33.333333333333336,1,34.233333333333334,1.1547005383792517,19.576666666666668,PR
228e4c1a0be164f613d41c24345f9d2c,5,5,3,-20.2,-6.0,0.0,5.0,0.0,0,107.94,4.494774744077839,45.948,PR
57c764b4a836300be881e2ff86e449f9,29,30,12,-9.448275862068966,7.0,13.79310344827586,4.172413793103448,17.24137931034483,5,40.36666666666667,52.14352430011594,15.670333333333334,SP
